id_credito,fecha_originacion,id_cliente,nombre_cliente,industria,monto,plazo_meses,canal,estatus_primer_pago
CRED-04030,2026-07-14,CLI-40451,Gregorio Julio Matos Sotelo,Transporte,4157552.18,48,Promotor,Tardío
CRED-04031,2026-04-23,CLI-47672,Lic. Anabel Borrego,Comercio,1725885.33,60,Web,A Tiempo
CRED-04032,2026-05-16,CLI-72264,David Valle,Educación,114081.96,60,Promotor,A Tiempo
CRED-03111,2026-05-29,CLI-89101,Héctor Tejeda Solorzano,Construcción,2102615.9,3,Promotor,A Tiempo
CRED-04034,2026-04-18,CLI-90557,Rosario Luna Terrazas,Comercio,2269976.78,9,App Móvil,A Tiempo
CRED-04035,2026-07-15,CLI-98982,Srita. María José Saldaña,Educación,4856123.63,9,Call Center,A Tiempo
CRED-04036,2026-06-09,CLI-24860,Ing. Francisco Herrera,Servicios,884483.01,9,Promotor,A Tiempo
,2026-06-11,CLI-53845,Ricardo Montaño,Manufactura,1299916.81,3,Web,A Tiempo
CRED-04038,2026-04-28,CLI-13339,Lic. Amanda Carvajal,Tecnología,3393270.5,48,Promotor,A Tiempo
CRED-04039,2026-07-05,CLI-64885,Lic. José Eduardo Colunga,Alimentos y Bebidas,1099829.12,18,Promotor,A Tiempo
CRED-04040,2026-05-20,CLI-58441,Dra. Alicia Guerra,Agricultura,4773660.89,18,Promotor,A Tiempo
CRED-04041,2026-06-16,CLI-04730,Srita. Liliana Gaytán,Transporte,643815.87,9,App Móvil,Tardío
CRED-04042,2026-06-10,CLI-58118,Anel Vallejo,Servicios,4899561.27,12,Promotor,Tardío
CRED-04043,2026-06-08,CLI-31465,Olivia Fonseca Perea,Comercio,2796329.2,9,App Móvil,Tardío
CRED-04044,2026-05-09,CLI-61674,Berta Verónica Sandoval Matos,Alimentos y Bebidas,3688731.63,3,Web,Tardío
CRED-04045,2026-06-21,CLI-42402,Ing. Luis Chavarría,Salud,2418194.69,6,Promotor,Tardío
CRED-04046,2026-07-16,CLI-23157,Andrés Ávila,Servicios,4652050.46,18,Promotor,A Tiempo
CRED-04047,2026-05-03,CLI-95422,Delia del Río,Servicios,3896278.75,60,Sucursal,A Tiempo
CRED-04048,,CLI-72115,Leticia Mónica Salazar Sandoval,Transporte,4144433.39,3,App Móvil,A Tiempo
CRED-04049,2026-05-22,CLI-10214,Sr. Raúl Nieto,Manufactura,1986189.62,6,Sucursal,A Tiempo
CRED-04050,2026-05-08,CLI-17637,Eduardo Roque,Manufactura,2034026.25,3,App Móvil,A Tiempo
CRED-04051,2026-06-25,CLI-98928,Aurelio Silvano Montañez,Educación,3253425.62,60,App Móvil,Tardío
CRED-04052,2026-06-07,CLI-67707,Leonardo Porfirio Terrazas,Construcción,2696847.06,12,Call Center,Tardío
CRED-04053,2026-05-27,CLI-74195,Adalberto Aurelio Ulloa Malave,Transporte,3384052.11,24,Promotor,A Tiempo
CRED-04054,2026-04-20,CLI-57686,Caridad Ana Luisa de la Garza,Construcción,4886267.33,12,Call Center,Tardío
CRED-01860,2026-05-16,CLI-32186,Elias Alfredo Alvarez Moya,Manufactura,2617528.17,9,Call Center,A Tiempo
CRED-04056,2026-05-24,CLI-44403,Uriel Montemayor,Construcción,1810167.84,3,Sucursal,A Tiempo
CRED-04057,2026-06-07,CLI-88082,Ana Verduzco,Tecnología,-4852847.02,60,Sucursal,A Tiempo
CRED-04058,2026-05-29,CLI-69997,Lic. René Quintanilla,Salud,3375071.19,3,Web,A Tiempo
CRED-04059,2026-04-27,CLI-34673,Dr. Gonzalo Terrazas,Comercio,3096999.2,9,Promotor,A Tiempo
CRED-04060,2026-05-07,CLI-12695,Mario Quezada Méndez,Tecnología,2443966.81,9,Call Center,Tardío
CRED-04061,2026-06-22,CLI-01748,Jonás de la Rosa,Salud,4641126.34,48,Call Center,A Tiempo
CRED-04062,2026-05-24,CLI-54329,Helena Ana Gaitán,Agricultura,3877701.03,3,Sucursal,A Tiempo
CRED-04063,2026-04-22,CLI-97509,Ernesto Solorzano Ferrer,Transporte,2678374.29,48,Promotor,Tardío
CRED-04064,2026-06-23,CLI-36459,Lorena Conchita Rodarte Partida,Agricultura,713386.53,48,App Móvil,A Tiempo
CRED-04065,2026-05-26,CLI-24534,Pablo Solorio,Agricultura,2971601.34,24,Call Center,A Tiempo
CRED-04066,2026-07-07,CLI-23351,Nancy Cornejo,Tecnología,3446987.57,9,App Móvil,A Tiempo
CRED-04067,2026-06-08,CLI-99726,Vicente Rocha Batista,Transporte,3913949.19,36,Sucursal,A Tiempo
CRED-04068,2026-05-22,CLI-18971,Cristian Esquibel Calderón,Tecnología,190022.6,24,Sucursal,A Tiempo
CRED-04069,2026-05-15,CLI-27531,Gilberto Colunga,Tecnología,3566754.33,36,Sucursal,A Tiempo
CRED-04070,2026-06-29,CLI-42049,Paulina Gabriela Laboy Medrano,Construcción,892249.52,60,Web,Tardío
CRED-04071,2026-06-19,CLI-76059,Marco Antonio Roybal Lucero,Educación,2169093.45,36,App Móvil,A Tiempo
CRED-04072,2026-04-28,CLI-55519,Tomás Francisco Javier Gálvez,Agricultura,1544321.53,36,Sucursal,A Tiempo
CRED-04073,2026-04-21,CLI-32449,Arcelia Lucero Santiago,Tecnología,4559921.96,36,App Móvil,A Tiempo
CRED-04074,2026-06-03,CLI-81639,Ana María Barraza Acosta,Servicios,4450199.38,9,Web,A Tiempo
CRED-04075,2026-05-17,CLI-79759,Alfredo Leonel Henríquez Gaona,Tecnología,4610102.48,48,Web,A Tiempo
CRED-04076,2026-05-20,CLI-64208,Marco Antonio Urías,Construcción,2656364.49,6,Call Center,A Tiempo
CRED-04077,2026-04-28,CLI-01373,Ing. Victoria Robles,Comercio,1888622.31,24,Sucursal,A Tiempo
CRED-04078,2026-07-08,CLI-52675,Marcela Adela Quesada,Construcción,2095697.72,6,Sucursal,A Tiempo
CRED-04079,2026-07-13,CLI-05413,Sra. Rebeca Coronado,Manufactura,707983.18,3,App Móvil,A Tiempo
CRED-04080,2026-05-19,CLI-32575,Sr. Óliver Guardado,Tecnología,688983.83,48,Call Center,Tardío
CRED-04081,2026-06-27,CLI-87540,Sr. Agustín Barrera,Servicios,628922.79,6,Web,A Tiempo
CRED-04082,2026-06-21,CLI-60924,Iván Cristobal Colunga,Manufactura,4005638.23,36,App Móvil,A Tiempo
CRED-04083,2026-05-13,CLI-99567,Ing. Martha Viera,Servicios,3997590.16,9,Sucursal,A Tiempo
CRED-04084,2026-06-02,CLI-24821,Anabel Montoya Magaña,Educación,3747529.45,6,Promotor,A Tiempo
CRED-04085,2026-06-04,CLI-87539,Manuel Puga,Comercio,1137311.32,60,Call Center,A Tiempo
CRED-04086,2026-04-25,CLI-18721,Citlali Arteaga Collazo,Salud,1133255.0,18,Call Center,A Tiempo
CRED-04087,2026-05-10,CLI-17304,Humberto Laureano,Agricultura,3623455.92,9,Call Center,A Tiempo
CRED-04088,2026-05-02,CLI-91221,Srita. Sara Méndez,Servicios,4850539.74,36,Call Center,A Tiempo
,2026-05-08,CLI-10577,María del Carmen Marisol Ochoa,Manufactura,3375384.49,6,Sucursal,A Tiempo
CRED-04090,2026-05-05,CLI-10455,Adela Elsa Anaya Piña,Transporte,2592884.04,6,Call Center,A Tiempo
CRED-04091,2026-06-11,CLI-38536,Emiliano Renato Herrera Quezada,Salud,2756459.71,24,Web,Tardío
CRED-04092,2026-07-10,CLI-29639,Dolores Eva Espinosa,Construcción,1043941.76,9,Sucursal,Tardío
CRED-04093,2026-06-22,CLI-95495,Lic. Alma Gamboa,Comercio,770398.78,60,App Móvil,A Tiempo
CRED-04094,2026-07-06,CLI-23954,Dalia Sessa Villagómez,Salud,1079964.94,36,App Móvil,Tardío
CRED-04095,2026-04-28,CLI-48193,Marisol Piña Guerra,Alimentos y Bebidas,1120076.06,24,Call Center,A Tiempo
CRED-04096,2026-07-11,CLI-32720,Mayte Roque,Agricultura,4912630.22,60,App Móvil,A Tiempo
CRED-04097,2026-04-25,CLI-93663,Citlali Alarcón Moya,Salud,696337.02,9,Promotor,Tardío
CRED-04098,2026-04-18,CLI-37288,Miriam Paz Cavazos,Alimentos y Bebidas,207352.68,9,Web,A Tiempo
CRED-04099,2026-05-05,CLI-69104,Barbara Arcelia del Río Bañuelos,Servicios,3649320.13,3,Web,A Tiempo
CRED-04100,2026-06-21,CLI-08074,José Aponte,Construcción,2846431.57,36,Web,A Tiempo
CRED-04101,2026-05-17,CLI-57497,Ariadna Cedillo,Transporte,247547.67,36,Sucursal,A Tiempo
CRED-04102,2026-06-23,CLI-62365,Claudio Lorenzo Adame Serna,Transporte,2202993.34,18,Sucursal,A Tiempo
CRED-04103,2026-07-02,CLI-19860,Eloy Juan Carlos Madera Rivero,Manufactura,558491.3,60,App Móvil,A Tiempo
CRED-04104,2026-07-06,CLI-43707,Cristal Dueñas Villalpando,Manufactura,1994352.93,24,Promotor,A Tiempo
CRED-04105,2026-06-30,CLI-05327,Tomás Alberto Hernández,Agricultura,4533438.88,60,Sucursal,A Tiempo
CRED-04106,2026-05-06,CLI-74153,Mauro Zeferino Longoria Moya,Educación,4017461.67,6,Promotor,A Tiempo
CRED-04107,2026-06-25,CLI-95651,Leonardo Zacarías del Valle,Alimentos y Bebidas,3894566.1,12,Web,A Tiempo
CRED-00103,2026-05-11,CLI-43919,Rubén Santiago Apodaca,Manufactura,3427314.91,3,Sucursal,A Tiempo
CRED-04109,2026-06-22,CLI-85145,Anel Ureña Ordóñez,Salud,3235502.17,36,Sucursal,A Tiempo
CRED-04110,2026-05-21,CLI-27639,Angélica Itzel Padrón Curiel,Salud,3144877.66,48,Web,A Tiempo
CRED-04111,2026-07-02,CLI-52238,Noemí Mora,Construcción,2036710.98,12,Web,A Tiempo
CRED-04112,2026-05-14,CLI-42506,Elvia Jaramillo González,Transporte,782230.41,60,Promotor,A Tiempo
CRED-04113,2026-05-09,CLI-65554,Teodoro Treviño Sanabria,Alimentos y Bebidas,2811275.82,18,Sucursal,A Tiempo
CRED-04114,2026-04-19,CLI-11739,Carlos Mario Roldán,Agricultura,3331288.19,60,Promotor,A Tiempo
CRED-04115,2026-06-23,CLI-23667,Eva Rosales,Servicios,956423.95,12,Sucursal,A Tiempo
CRED-04116,2026-04-23,CLI-31980,Teresa Gallegos Lovato,Educación,3918910.31,9,Promotor,A Tiempo
,2026-06-27,CLI-75125,Indira Vaca Terrazas,Educación,1050198.15,18,Sucursal,A Tiempo
CRED-04118,2026-06-26,CLI-77761,Irene Ilse Grijalva Ontiveros,Servicios,4596875.16,60,App Móvil,A Tiempo
CRED-04119,2026-04-17,CLI-95293,Hilda Araceli Velázquez Montez,Comercio,1316437.81,24,Sucursal,A Tiempo
CRED-04120,2026-06-30,CLI-01192,Graciela Camila Alemán,Transporte,1742736.32,48,Sucursal,Tardío
CRED-04121,2026-06-19,CLI-32344,Rafaél Rafaél Tamayo,Alimentos y Bebidas,3178259.9,9,App Móvil,A Tiempo
CRED-04122,2026-05-07,CLI-85332,Olivia Carolina Rael,Construcción,1224592.43,6,App Móvil,A Tiempo
CRED-04123,2026-05-03,CLI-97287,Blanca Ofelia Rangel,Alimentos y Bebidas,1738336.57,3,Call Center,A Tiempo
CRED-04124,2026-05-11,CLI-95110,Mariana Tello Elizondo,Agricultura,556734.2,12,App Móvil,A Tiempo
CRED-04125,2026-04-29,CLI-87156,Eric Luis Aponte Arias,Construcción,4356786.13,12,Web,A Tiempo
CRED-04126,2026-07-03,CLI-05885,Israel David Dávila Amador,Servicios,630867.59,60,Call Center,A Tiempo
CRED-04127,2026-05-20,CLI-89486,Fabiola Mónica Rodarte Garza,Servicios,2872394.4,24,Call Center,A Tiempo
CRED-04128,2026-07-14,CLI-79566,Sr. Gonzalo Reséndez,Comercio,2895152.14,12,Call Center,A Tiempo
CRED-04129,2026-04-27,CLI-32468,Pamela Verónica Farías Sauceda,Transporte,2524504.38,60,App Móvil,A Tiempo
CRED-04130,2026-05-05,CLI-65258,Sra. Yolanda Ballesteros,Manufactura,4990093.48,12,Sucursal,A Tiempo
CRED-04131,2026-05-11,CLI-00516,Conchita Débora Irizarry Guardado,Transporte,3859200.35,9,Promotor,A Tiempo
CRED-04132,2026-05-28,CLI-77834,Teodoro Zeferino Aparicio,Alimentos y Bebidas,1115258.34,48,Call Center,Tardío
CRED-04133,2026-07-04,CLI-54203,Eloisa Carolina Armenta,Transporte,2466293.34,9,Call Center,A Tiempo
CRED-04134,2026-05-18,CLI-34717,Liliana Florencia Palomo Zepeda,Manufactura,2356207.83,6,Promotor,A Tiempo
CRED-04135,2026-04-29,CLI-87439,Sandra Ana María Portillo,Comercio,960751.09,9,Web,Tardío
CRED-04136,2026-04-26,CLI-95009,Ing. Alonso Pantoja,Alimentos y Bebidas,683636.72,9,Sucursal,A Tiempo
CRED-04137,2026-06-09,CLI-34731,Sr. Ángel Haro,Servicios,2233840.56,6,Sucursal,Tardío
CRED-04138,2026-07-11,CLI-06662,Mayte Casillas Cruz,Agricultura,4093.46,60,Sucursal,A Tiempo
CRED-04139,2026-06-18,CLI-74476,Srita. María del Carmen Anguiano,Comercio,3274129.37,36,Call Center,A Tiempo
CRED-04140,2026-04-22,CLI-05392,Uriel César Abreu Ibarra,Construcción,872201.06,48,Promotor,A Tiempo
CRED-04141,2026-07-04,CLI-15928,Olga Alcaraz Vela,Alimentos y Bebidas,3269469.08,48,Call Center,A Tiempo
CRED-04142,2026-07-01,CLI-26330,Graciela Olmos,Tecnología,4368097.86,60,Web,A Tiempo
CRED-04143,,CLI-28832,Sonia Socorro Oquendo,Agricultura,827671.32,12,Promotor,Tardío
CRED-04144,2026-07-10,CLI-86955,Gloria Caridad Patiño,Manufactura,1765754.83,9,Promotor,A Tiempo
CRED-04145,2026-05-14,CLI-16107,Sr. Miguel Ángel Castro,Comercio,-4265818.56,60,Promotor,Tardío
CRED-04146,2026-05-27,CLI-79844,Fidel José Eduardo Camarillo,Educación,208708.47,9,Sucursal,A Tiempo
CRED-04147,2026-06-23,CLI-60484,Tomás Benjamín Regalado Enríquez,Agricultura,716079.06,6,App Móvil,A Tiempo
CRED-04148,2026-05-27,CLI-12791,Sra. Isabel Medrano,Servicios,789161.94,6,Web,A Tiempo
CRED-04149,2026-06-14,CLI-57909,Olivia Elizondo Miranda,Comercio,3965879.08,3,Call Center,A Tiempo
CRED-04150,2026-05-14,CLI-25739,Patricia Marcela Paredes,Salud,2410532.38,36,Sucursal,A Tiempo
CRED-04151,2026-05-31,CLI-95420,Ing. José Carlos Ramos,Manufactura,997654.2,48,Web,A Tiempo
CRED-04152,2026-06-22,CLI-34639,José Luis Elias Barrientos Duarte,Servicios,3014421.66,48,Promotor,A Tiempo
CRED-04153,2026-04-18,CLI-74099,Rolando Matos,Comercio,387244.46,12,Web,A Tiempo
CRED-04154,2026-06-14,CLI-80702,Arturo Ernesto Cotto,Manufactura,2666710.49,6,Web,Tardío
CRED-04155,2026-06-24,CLI-36854,Sr. José Carlos Leyva,Tecnología,4821801.41,12,Sucursal,A Tiempo
CRED-04156,2026-06-09,CLI-92333,Sr. Cornelio Salcedo,Transporte,4994736.65,18,App Móvil,A Tiempo
CRED-04157,2026-05-07,CLI-67031,Isabel María Cristina Ybarra,Educación,4999748.32,12,App Móvil,Tardío
CRED-04158,2026-06-07,CLI-49041,Sr. Jorge Luis Flórez,Tecnología,1917031.86,3,Promotor,A Tiempo
CRED-04159,2026-07-03,CLI-29379,José Manuél Orozco Maldonado,Tecnología,3039823.31,24,Promotor,A Tiempo
CRED-04160,2026-04-27,CLI-06669,Emilio Ojeda Godínez,Comercio,3980647.24,6,App Móvil,Tardío
CRED-04161,2026-05-06,CLI-97686,Dulce Gloria Ochoa Niño,Tecnología,307578.76,3,App Móvil,Tardío
CRED-04162,2026-05-30,CLI-64774,Juana Bianca Suárez,Construcción,770808.73,12,Sucursal,A Tiempo
CRED-04163,2026-06-13,CLI-06041,Karina Pamela Arias,Alimentos y Bebidas,871658.11,60,Promotor,A Tiempo
CRED-04164,2026-06-26,CLI-61614,Lic. Luis Miguel Anguiano,Comercio,1914566.58,24,Promotor,A Tiempo
CRED-04165,2026-06-07,CLI-81224,Esperanza Indira Muñoz Longoria,Manufactura,2903872.92,9,Promotor,A Tiempo
CRED-04166,2026-04-22,CLI-21119,Victoria Catalina Armas,Manufactura,4675218.01,12,Call Center,A Tiempo
CRED-04167,2026-05-29,CLI-29042,Mauro Samuel Puga,Tecnología,,60,Sucursal,A Tiempo
CRED-04168,2026-06-05,CLI-71346,Carlos Adalberto Correa,Educación,1834108.05,36,Web,A Tiempo
CRED-04169,2026-06-12,CLI-77962,Sofía Emilia Jaramillo,Salud,1137414.57,24,Promotor,A Tiempo
CRED-04170,2026-05-17,CLI-11542,José Luis Sosa,Construcción,1977322.6,6,Sucursal,Tardío
CRED-04171,2026-05-02,CLI-82075,Pilar Montañez Quesada,Transporte,831668.72,9,App Móvil,A Tiempo
CRED-04172,2026-06-24,CLI-48852,Lic. Fernando Salcedo,Comercio,4216761.13,12,Web,A Tiempo
CRED-04173,2026-05-12,CLI-34681,Genaro Silvano Corral,Transporte,710773.36,3,Promotor,A Tiempo
CRED-04174,2026-07-05,CLI-93013,Josefina Josefina Crespo,Comercio,3918680.16,24,Sucursal,A Tiempo
CRED-04175,2026-04-25,CLI-48252,Sofía Hilda Serrato Escalante,Construcción,159077.57,6,Web,A Tiempo
CRED-04176,2026-06-08,CLI-95163,Estela Duarte Patiño,Agricultura,139643.56,6,Call Center,A Tiempo
CRED-04177,2026-06-19,CLI-97261,Juan Carlos Vicente Reséndez Soliz,Alimentos y Bebidas,4360579.34,36,App Móvil,A Tiempo
CRED-04178,2026-07-11,CLI-57161,Adalberto Alfonso Madrid,Comercio,551785.35,18,App Móvil,Tardío
CRED-04179,2026-04-19,CLI-52320,Helena Carbajal,Transporte,1132862.17,60,Web,A Tiempo
CRED-04180,2026-07-09,CLI-10559,Elsa Bustamante Benavídez,Tecnología,4657538.71,48,Sucursal,A Tiempo
CRED-04181,2026-06-21,CLI-85105,Bernardo Peres Granados,Tecnología,3985549.44,3,Web,A Tiempo
CRED-04182,2026-07-02,CLI-03102,Sandra Díaz,Comercio,199144.8,24,Sucursal,A Tiempo
CRED-04183,2026-05-23,CLI-42264,Julio David Chavarría,Manufactura,1040154.76,9,Sucursal,Tardío
CRED-04184,2026-07-13,CLI-89985,Dulce María Cervántez,Servicios,4278586.06,6,Web,A Tiempo
CRED-04185,2026-07-08,CLI-19815,Dalia Sauceda Baeza,Tecnología,4684829.35,24,App Móvil,A Tiempo
CRED-04186,2026-05-26,CLI-12632,Sr. Miguel Ángel Regalado,Salud,4651494.29,3,App Móvil,A Tiempo
CRED-04187,2026-05-24,CLI-06263,Irene Montes Ruelas,Salud,3137525.46,3,App Móvil,A Tiempo
CRED-04188,2026-07-08,CLI-32030,Paola Yolanda Vázquez,Agricultura,2327391.66,12,Promotor,A Tiempo
CRED-04189,,CLI-13001,Ing. Judith Beltrán,Tecnología,1477703.15,3,Promotor,A Tiempo
CRED-04190,2026-04-18,CLI-65843,Wendolin Paulina Méndez Olivárez,Servicios,3323526.68,3,App Móvil,A Tiempo
CRED-04191,2026-06-19,CLI-33549,Armando Jos Rico,Salud,4707318.18,36,Call Center,A Tiempo
CRED-04192,2026-06-02,CLI-11905,Violeta Eloisa Alva,Educación,125951.49,24,Web,A Tiempo
CRED-04193,2026-05-07,CLI-15338,Antonia Dávila Linares,Salud,186903.85,48,Sucursal,A Tiempo
CRED-04194,2026-05-17,CLI-91758,Gloria Rosalia Guerrero,Educación,3039933.58,36,App Móvil,A Tiempo
CRED-04195,2026-06-16,CLI-23901,Ana María Cotto,Servicios,1203991.86,48,Sucursal,A Tiempo
CRED-04196,2026-05-07,CLI-72944,Amelia de la Garza,Transporte,1583858.31,6,Web,A Tiempo
CRED-04197,2026-05-27,CLI-38081,Ramón Trejo,Tecnología,3541535.72,6,App Móvil,A Tiempo
CRED-04198,2026-04-20,CLI-02614,Gerónimo Robles Rivero,Educación,4818511.61,3,Call Center,A Tiempo
CRED-04199,2026-06-29,CLI-17835,Evelio Pelayo Peralta,Salud,3208112.62,48,App Móvil,A Tiempo
CRED-04200,2026-06-26,CLI-88039,Mariana Alma de Anda,Comercio,4320020.27,48,App Móvil,A Tiempo
CRED-04201,2026-04-27,CLI-92694,Celia Mercado Galindo,Comercio,4559915.53,24,Sucursal,Tardío
CRED-04202,2026-05-30,CLI-46373,Benjamín Malave,Construcción,3633330.88,60,Promotor,A Tiempo
CRED-04203,2026-06-15,CLI-38320,Dra. Sonia Negrete,Comercio,773272.36,3,Call Center,A Tiempo
CRED-04204,2026-07-11,CLI-89705,Pamela Itzel Galván Caraballo,Manufactura,1031529.36,3,Promotor,A Tiempo
CRED-04205,,CLI-75628,Carmen Aida Rivas Maldonado,Construcción,295025.9,12,Promotor,A Tiempo
,2026-06-06,CLI-92245,Marcos Zavala Ramón,Educación,3724710.18,48,Promotor,A Tiempo
CRED-04207,2026-07-15,CLI-43140,Paulina Santiago Henríquez,Tecnología,412512.21,60,Sucursal,A Tiempo
CRED-04208,2026-07-15,CLI-59288,Elvira Garrido,Tecnología,4543795.76,3,App Móvil,A Tiempo
CRED-04209,2026-05-15,CLI-41293,Srita. Alta  Gracia Niño,Tecnología,1183877.22,3,Call Center,A Tiempo
CRED-04210,2026-07-03,CLI-00971,Lic. Eric Rivero,Construcción,1045046.43,12,Promotor,Tardío
CRED-04211,2026-06-12,CLI-37587,Blanca Zapata,Comercio,4508160.04,3,Web,A Tiempo
CRED-04212,2024-13-18,CLI-58956,Eloisa Natividad Fajardo Olivera,Servicios,1439837.9,12,Web,Tardío
CRED-04213,2026-05-08,CLI-24804,Citlali Contreras,Comercio,3089566.26,9,App Móvil,A Tiempo
CRED-04214,2026-05-11,CLI-33883,Dr. Jesús Lovato,Manufactura,2616066.75,60,App Móvil,A Tiempo
CRED-04215,2026-06-21,CLI-73925,Julia Candelaria Abreu,Construcción,609774.32,36,Sucursal,A Tiempo
CRED-04216,2026-07-03,CLI-57414,Timoteo Alcántar,Tecnología,1940161.92,12,Call Center,Tardío
CRED-04217,2026-06-15,CLI-26710,Leonardo Rufino Macías,Servicios,3526972.43,60,Call Center,Tardío
CRED-04218,2026-05-07,CLI-56062,María del Carmen Elsa Gálvez Rosas,Comercio,3606066.29,9,Promotor,A Tiempo
CRED-04219,2026-05-31,CLI-83919,Juan Carlos Esteban Villareal Enríquez,Servicios,4151367.1,48,Web,Tardío
CRED-04220,2026-05-02,CLI-84527,Florencia Piña Peralta,Comercio,3306854.0,48,App Móvil,A Tiempo
CRED-04221,2026-05-18,CLI-19569,Clara Arias,Manufactura,1084437.88,9,Sucursal,A Tiempo
CRED-04222,2026-06-11,CLI-89072,Francisco Sevilla Collado,Tecnología,2363200.36,6,Web,Tardío
CRED-04223,2026-05-11,CLI-58444,Graciela Herrera Menéndez,Manufactura,1666530.76,60,Promotor,A Tiempo
CRED-04224,2026-06-06,CLI-50790,Espartaco Rufino Jurado Ramos,Servicios,2168300.68,36,App Móvil,A Tiempo
CRED-04225,2026-05-15,CLI-48994,Martín Benito Peres,Servicios,2646169.8,6,Web,A Tiempo
CRED-04226,2026-07-06,CLI-35690,Dr. Camilo Aguilera,Educación,178258.01,3,Call Center,A Tiempo
CRED-04227,2026-06-04,CLI-83291,Juan Becerra Farías,Tecnología,2037285.04,3,App Móvil,Tardío
CRED-04228,2026-06-10,CLI-73257,Sonia Angélica Páez,Tecnología,4252555.14,3,Sucursal,Tardío
CRED-04229,2026-05-10,CLI-34980,Srita. Eugenia Lucio,Salud,4607894.79,6,Web,A Tiempo
CRED-04230,2026-07-01,CLI-98502,Joaquín Miranda,Tecnología,4755407.14,12,Call Center,A Tiempo
CRED-04231,2026-07-14,CLI-85546,Elena Tejeda Moreno,Educación,3106372.5,24,Web,Tardío
CRED-04232,2026-07-07,CLI-73180,Asunción Esperanza Adame Barrientos,Transporte,1600142.46,60,Web,A Tiempo
CRED-04233,2026-07-02,CLI-34027,Verónica Valadez Amaya,Servicios,2124563.91,9,Sucursal,A Tiempo
CRED-04234,2026-07-05,CLI-08112,Liliana Rodríguez Tirado,Educación,-3701669.71,60,Web,A Tiempo
CRED-04235,2026-04-24,CLI-77772,Estela Nadia Maestas Chávez,Alimentos y Bebidas,4968020.29,12,App Móvil,Tardío
CRED-04236,2026-06-25,CLI-16533,Felipe Alberto Núñez Castro,Tecnología,1661545.86,36,App Móvil,A Tiempo
CRED-04237,2026-06-02,CLI-85474,Abigail Asunción Tejeda Nájera,Agricultura,191633.06,6,App Móvil,A Tiempo
CRED-04238,2026-06-11,CLI-25009,Benito Madrigal Hernández,Educación,3066720.7,36,App Móvil,A Tiempo
CRED-04239,2026-05-06,CLI-37099,Samuel Cabán,Manufactura,1225645.58,6,Promotor,A Tiempo
CRED-04240,2026-07-12,CLI-86562,Miriam Olivia Calvillo de Jesús,Construcción,4919322.79,60,Web,A Tiempo
CRED-04241,2026-06-27,CLI-14947,Lic. Camilo Venegas,Alimentos y Bebidas,1549418.7,24,Web,A Tiempo
CRED-04242,2026-04-25,CLI-78671,Martha María Cristina Botello Carvajal,Educación,4089177.27,48,Promotor,A Tiempo
CRED-04243,2026-04-19,CLI-79316,Nancy Micaela Naranjo,Educación,3672996.75,18,Web,Tardío
,2026-04-18,CLI-34213,Georgina Linda Cavazos Murillo,Salud,2806906.54,60,Promotor,Tardío
CRED-04245,2026-05-20,CLI-00480,José Carlos Jerónimo Guzmán Márquez,Manufactura,2995171.9,9,Sucursal,A Tiempo
CRED-04246,2026-07-16,CLI-89274,Lic. Aldonza Acosta,Educación,1098223.73,18,Sucursal,A Tiempo
CRED-04247,2026-06-03,CLI-96180,Joaquín Palomo,Salud,4698621.07,9,Sucursal,A Tiempo
CRED-04248,2026-07-08,CLI-78833,Clemente Ramiro Miramontes,Alimentos y Bebidas,4077571.48,36,App Móvil,A Tiempo
CRED-04249,2026-05-28,CLI-52223,Sr. Mauro Lozano,Transporte,387553.13,48,Promotor,A Tiempo
CRED-04250,2026-07-12,CLI-41256,Jonás Eduardo Galindo,Servicios,4220562.4,3,Promotor,A Tiempo
CRED-04251,2026-06-24,CLI-63806,Sr. Antonio Mota,Agricultura,1131713.76,12,App Móvil,Tardío
CRED-04252,2026-05-04,CLI-95315,Zacarías Zúñiga Uribe,Salud,2996821.22,3,Call Center,A Tiempo
CRED-04253,2026-06-24,CLI-41271,Cornelio Venegas,Alimentos y Bebidas,,48,Call Center,A Tiempo
CRED-04254,2026-06-13,CLI-41717,Aurelio José Emilio Concepción,Salud,2711792.68,36,Call Center,Tardío
CRED-04255,2026-06-09,CLI-89444,Ramiro Villegas Patiño,Servicios,2251671.1,9,Sucursal,A Tiempo
CRED-04256,2026-05-09,CLI-43584,Benito Federico Peña Anaya,Tecnología,201436.1,48,App Móvil,Tardío
CRED-04257,2026-06-05,CLI-76094,Lic. Adriana Mojica,Construcción,4652385.26,9,Promotor,A Tiempo
